Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status,Revenue_Variance,Expense_Variance
TXN0000197,2024-08-03,D007,R004,HARDWARE,217164.59,223611.82,144136.44,186909.22,99,Completed,6447.2300000000105,42772.78
TXN0000198,2026-12-01,D008,R004,SERVICES,141981.61,121556.35,57824.47,52063.6,30,Completed,-20425.25999999998,-5760.870000000003
TXN0000199,2026-04-01,D009,R001,SUPPORT,106167.76,110157.22,29512.95,28700.81,20,Pending,3989.4600000000064,-812.1399999999994
TXN0000200,2026-07-20,D005,R002,SOFTWARE,199853.87,251321.82,91459.89,88906.44,28,Completed,51467.95000000001,-2553.449999999997
TXN0000201,2025-11-14,D010,R002,SOFTWARE,173821.89,185334.22,113826.82,132506.67,67,Completed,11512.329999999987,18679.850000000006
TXN0000202,2025-02-28,D010,R002,SUBSCRIPTION,229218.37,270676.49,89170.29,97902.11,155,Completed,41458.119999999995,8731.820000000007
TXN0000203,2024-06-01,D004,R001,SERVICES,156096.0,157790.76,69455.13,70363.35,75,Completed,1694.7600000000093,908.2200000000012
TXN0000204,2024-08-13,D003,R003,SERVICES,138383.71,168178.05,89471.17,104433.86,174,Completed,29794.339999999997,14962.690000000002
TXN0000205,2025-10-25,D003,R005,SUBSCRIPTION,152968.29,156791.65,103882.86,111601.22,9,Completed,3823.359999999986,7718.360000000001
TXN0000206,2024-08-20,D005,R006,SUBSCRIPTION,151430.17,173037.04,109810.18,96689.04,21,Pending,21606.869999999995,-13121.14
TXN0000207,2024-11-08,D008,R004,SUBSCRIPTION,128427.28,122082.37,69263.27,64974.23,120,Cancelled,-6344.9100000000035,-4289.040000000001
TXN0000208,2026-03-12,D004,R001,SOFTWARE,159297.64,158376.34,86713.62,80751.18,82,Pending,-921.3000000000175,-5962.440000000002
TXN0000209,2026-05-23,D001,R006,CONSULTING,109516.62,97019.59,103389.62,125862.53,180,Completed,-12497.029999999999,22472.910000000003
TXN0000210,2024-05-30,D008,R004,CONSULTING,93734.62,106280.06,55991.95,60505.83,25,Completed,12545.440000000002,4513.880000000005
TXN0000211,2025-07-17,D010,R002,SERVICES,154987.81,202634.4,96606.45,70512.7,164,Cancelled,47646.59,-26093.75
TXN0000212,2026-12-22,D009,R001,CONSULTING,127344.52,100652.69,75238.87,96957.28,80,Pending,-26691.83,21718.410000000003
TXN0000213,2024-08-22,D009,R001,SOFTWARE,125148.2,126443.44,108269.22,112228.65,172,Cancelled,1295.2400000000052,3959.429999999993
TXN0000214,2026-04-27,D004,R001,SERVICES,163141.58,167428.14,63641.19,61604.62,91,Pending,4286.560000000027,-2036.5699999999997
TXN0000215,2025-02-10,D007,R004,SOFTWARE,197821.69,177666.11,92957.14,99012.03,114,Completed,-20155.580000000016,6054.889999999999
TXN0000216,2026-08-29,D005,R002,SERVICES,99856.56,129070.31,90990.46,93808.72,22,Completed,29213.75,2818.2599999999948
TXN0000217,2026-02-02,D002,R002,SOFTWARE,184057.27,235945.1,102442.46,107743.19,38,Cancelled,51887.830000000016,5300.729999999996
TXN0000218,2025-06-11,D001,R001,SUBSCRIPTION,139782.64,140208.87,80454.23,76350.68,176,Completed,426.2299999999814,-4103.550000000003
TXN0000219,2026-05-16,D007,R004,SUPPORT,78361.8,87691.51,62875.33,62231.61,18,Completed,9329.709999999992,-643.7200000000012
TXN0000220,2026-05-11,D010,R002,SOFTWARE,152934.76,166674.03,147754.62,131844.79,59,Completed,13739.26999999999,-15909.829999999987
TXN0000221,2025-12-18,D008,R004,SOFTWARE,173996.68,132217.54,107715.16,122827.21,147,Completed,-41779.139999999985,15112.050000000003
TXN0000222,2025-08-04,D002,R002,SUBSCRIPTION,143944.24,147437.37,70274.84,74770.16,114,Cancelled,3493.1300000000047,4495.320000000007
TXN0000223,2024-02-23,D010,R002,SUPPORT,117178.75,126257.82,50128.42,68749.42,160,Completed,9079.070000000007,18621.0
TXN0000224,2025-09-24,D001,R001,SUPPORT,83858.13,66669.62,53208.49,58957.3,91,Completed,-17188.51000000001,5748.810000000005
TXN0000225,2026-03-31,D001,R001,SERVICES,123638.21,102692.53,68354.41,66482.09,22,Completed,-20945.680000000008,-1872.320000000007
TXN0000226,2025-03-16,D001,R001,SUBSCRIPTION,169529.35,177386.43,102002.82,95608.05,101,Pending,7857.079999999987,-6394.770000000004
TXN0000227,2025-09-30,D008,R004,HARDWARE,286233.87,291147.14,154721.24,136595.52,88,Cancelled,4913.270000000019,-18125.72
TXN0000228,2024-11-14,D010,R002,SOFTWARE,197455.69,180858.41,93796.14,94508.76,45,Cancelled,-16597.28,712.6199999999953
TXN0000229,2026-06-26,D001,R001,HARDWARE,190873.01,192713.04,173677.36,197893.8,174,Pending,1840.0299999999988,24216.440000000002
TXN0000230,2025-07-13,D008,R004,CONSULTING,152294.7,153254.94,77723.28,80669.73,60,Cancelled,960.2399999999907,2946.449999999997
TXN0000231,2025-03-08,D002,R002,SOFTWARE,184326.73,206316.61,107316.53,106824.93,178,Cancelled,21989.879999999976,-491.6000000000058
TXN0000232,2024-03-04,D008,R004,HARDWARE,147286.27,150705.76,156785.4,168109.09,61,Pending,3419.49000000002,11323.690000000002
TXN0000233,2025-08-03,D010,R005,HARDWARE,219759.59,282012.38,164452.99,188547.37,40,Completed,62252.79000000001,24094.380000000005
TXN0000234,2026-10-15,D005,R002,SOFTWARE,209778.08,236434.54,104891.17,124989.83,115,Completed,26656.46000000002,20098.660000000003
TXN0000235,2025-04-16,D003,R003,SUPPORT,87165.65,80293.85,48349.44,50746.85,133,Cancelled,-6871.799999999988,2397.409999999996
TXN0000236,2024-08-02,D006,R005,CONSULTING,149432.65,137352.9,81772.33,96524.19,122,Completed,-12079.75,14751.86
TXN0000237,2026-08-04,D006,R003,SUBSCRIPTION,200037.98,177218.21,98032.47,101835.28,168,Pending,-22819.77000000002,3802.8099999999977
TXN0000238,2025-10-27,D005,R001,SOFTWARE,160251.8,115789.18,106709.31,96234.84,48,Cancelled,-44462.619999999995,-10474.470000000001
TXN0000239,2024-06-29,D008,R004,HARDWARE,217208.25,208942.1,156286.84,163265.47,116,Completed,-8266.149999999994,6978.630000000005
TXN0000240,2026-09-12,D004,R001,CONSULTING,97781.87,102581.57,83295.13,91991.7,25,Pending,4799.700000000012,8696.569999999992
TXN0000241,2025-11-13,D005,R002,SERVICES,143746.42,180560.36,80415.63,77778.92,48,Completed,36813.93999999997,-2636.7100000000064
TXN0000242,2026-10-11,D009,R001,SUBSCRIPTION,148820.51,151616.91,92453.99,124476.52,54,Completed,2796.399999999994,32022.53
TXN0000243,2024-10-29,D006,R003,SUPPORT,105382.78,100462.01,41932.9,40599.76,65,Completed,-4920.770000000004,-1333.1399999999994
TXN0000244,2024-09-11,D003,R003,SERVICES,110513.15,123861.67,60493.07,60757.48,172,Completed,13348.520000000004,264.4100000000035
TXN0000245,2026-08-10,D003,R003,SUPPORT,81150.84,81095.72,58447.88,58553.36,123,Cancelled,-55.11999999999534,105.4800000000032
TXN0000246,2025-10-23,D010,R002,SUBSCRIPTION,163443.91,163269.17,75987.81,84026.21,165,Completed,-174.7399999999907,8038.400000000009
TXN0000247,2026-06-24,D003,R003,CONSULTING,152493.62404958677,115068.21,65240.8,59030.76,166,Completed,-37425.41404958676,-6210.040000000001
TXN0000248,2026-05-11,D005,R002,HARDWARE,278258.34,314109.26,140143.69,188218.25,23,Completed,35850.919999999984,48074.56
TXN0000249,2026-01-25,D008,R004,SOFTWARE,160378.06,163080.43,142137.77,160793.29,78,Completed,2702.3699999999953,18655.52000000002
TXN0000250,2026-02-26,D002,R002,SUBSCRIPTION,181372.35,192459.51,94309.81,96313.0,123,Cancelled,11087.160000000003,2003.1900000000023
TXN0000251,2024-03-25,D009,R001,SUPPORT,97451.55,96136.39,49036.1,51894.21,120,Cancelled,-1315.1600000000035,2858.1100000000006
TXN0000252,2026-10-23,D004,R001,CONSULTING,94689.66,89455.1,64185.17,75444.37,43,Completed,-5234.559999999998,11259.199999999997
TXN0000253,2024-06-21,D008,R004,HARDWARE,266953.88,254362.79,161679.72,112019.98,134,Completed,-12591.089999999997,-49659.740000000005
TXN0000254,2026-06-18,D001,R001,CONSULTING,93009.26,92209.49,94256.22,84636.41,139,Cancelled,-799.7699999999895,-9619.809999999998
TXN0000256,2025-11-16,D006,R003,SOFTWARE,181847.23,196633.79,114727.22,136655.34,21,Completed,14786.559999999998,21928.119999999995
TXN0000257,2025-04-08,D002,R002,CONSULTING,116788.56,144265.32,65795.21,58501.58,69,Cancelled,27476.76000000001,-7293.630000000005
TXN0000258,2024-10-16,D003,R003,SUBSCRIPTION,219218.77,279184.0,74113.8,71635.0,94,Completed,59965.23000000001,-2478.800000000003
TXN0000259,2024-06-22,D007,R004,SUPPORT,94979.99,94378.35,62178.49,72126.94,84,Cancelled,-601.6399999999994,9948.450000000004
TXN0000260,2024-09-18,D007,R004,HARDWARE,210151.83,247507.96,182290.42,216440.13,176,Cancelled,37356.130000000005,34149.70999999999
TXN0000261,2026-07-11,D002,R002,SUBSCRIPTION,129072.99,167211.86,60230.52,76319.56,97,Completed,38138.86999999998,16089.04
TXN0000262,2025-11-30,D006,R003,SERVICES,126678.86,128408.32,92974.55,112708.26,129,Completed,1729.4600000000064,19733.709999999992
TXN0000263,2024-07-06,D004,R001,SERVICES,146066.98,150285.69,120382.89,127697.97,80,Completed,4218.709999999992,7315.080000000002
TXN0000264,2026-12-14,D009,R001,SUPPORT,110893.99,101269.99,60924.0,57834.37,14,Completed,-9624.0,-3089.6299999999974
TXN0000265,2024-11-11,D010,R002,CONSULTING,111938.22,105958.81,92964.0,96982.27,46,Completed,-5979.4100000000035,4018.270000000004
TXN0000266,2026-06-15,D010,R002,SERVICES,170155.11,165759.68,76706.95,57433.16,16,Pending,-4395.429999999993,-19273.789999999994
TXN0000267,2026-06-28,D006,R003,SERVICES,136952.11,140997.44,90705.64,78553.33,161,Completed,4045.3300000000163,-12152.309999999998
TXN0000268,2025-09-25,D008,R004,SERVICES,183519.49,203104.56,79564.95,77556.45,125,Completed,19585.070000000007,-2008.5
TXN0000269,2026-06-21,D006,R003,SUBSCRIPTION,116061.1,129938.37,108181.21,104408.98,123,Completed,13877.26999999999,-3772.2300000000105
TXN0000270,2024-11-27,D007,R004,CONSULTING,112304.43,129350.21,78244.14,85829.78,56,Cancelled,17045.780000000013,7585.639999999999
TXN0000271,2026-11-09,D003,R003,SOFTWARE,213179.63,190234.22,120428.47,138477.9,100,Cancelled,-22945.410000000003,18049.429999999993
TXN0000272,2024-12-09,D002,R002,SUBSCRIPTION,155098.68,178929.29,83473.52,92966.3,77,Completed,23830.610000000015,9492.779999999999
TXN0000273,2024-10-28,D003,R003,SUBSCRIPTION,127119.35,126590.2,87211.3,95606.0,116,Completed,-529.1500000000087,8394.699999999997
TXN0000274,2024-02-24,D004,R001,HARDWARE,279932.61,349300.9,159634.83,218279.02,111,Completed,69368.29000000004,58644.19
TXN0000275,2026-01-03,D007,R004,SERVICES,170770.05,137947.08,92916.53,94759.94,25,Completed,-32822.97,1843.4100000000035
TXN0000276,2025-11-17,D004,R005,SUPPORT,120530.3,111395.06,68580.54,63318.37,42,Completed,-9135.240000000005,-5262.169999999991
TXN0000277,2024-11-10,D001,R001,CONSULTING,132271.27,124257.57,74205.15,71101.64,125,Pending,-8013.6999999999825,-3103.5099999999948
TXN0000278,2025-08-06,D010,R005,SOFTWARE,142094.69,130529.01,59448.19,60112.31,60,Completed,-11565.680000000008,664.1199999999953
TXN0000279,2026-12-16,D009,R001,SUBSCRIPTION,207844.27,232631.24,83417.81,74494.13,113,Completed,24786.97,-8923.679999999993
TXN0000280,2024-07-04,D005,R002,SOFTWARE,204821.0,261449.77,131594.02,114906.58,66,Pending,56628.76999999999,-16687.439999999988
TXN0000281,2026-10-20,D010,R002,SOFTWARE,151553.36,180864.18,95446.91,90003.98,157,Cancelled,29310.820000000007,-5442.930000000008
TXN0000282,2025-10-05,D001,R001,SUBSCRIPTION,202989.43,150936.2,86095.82,87556.47,41,Completed,-52053.22999999998,1460.6499999999942
TXN0000283,2026-03-05,D007,R006,SERVICES,158568.47,114544.44,81173.95,86986.84,52,Completed,-44024.03,5812.889999999999
TXN0000284,2026-12-13,D009,R001,SOFTWARE,129373.51,142854.63,100688.67,125376.4,144,Cancelled,13481.12000000001,24687.729999999996
TXN0000285,2026-08-20,D009,R001,CONSULTING,131605.05,123529.39,59503.97,80895.96,16,Pending,-8075.659999999989,21391.990000000005
TXN0000286,2026-01-01,D006,R003,SOFTWARE,156199.23,172315.2,95739.56,100797.93,22,Completed,16115.970000000001,5058.369999999995
TXN0000287,2024-07-31,D004,R001,SUPPORT,96946.83,76517.07,61099.33,64343.81,153,Completed,-20429.759999999995,3244.479999999996
TXN0000288,2024-12-24,D003,R006,SUPPORT,72631.35,68392.46,29292.12,40068.41,180,Pending,-4238.889999999999,10776.290000000005
TXN0000289,2024-09-05,D008,R004,SERVICES,80454.1,155988.0,71267.66,72355.84,122,Completed,75533.9,1088.179999999993
TXN0000290,2024-03-26,D005,R002,SERVICES,135391.01,107403.23,103698.32,116535.81,85,Completed,-27987.780000000013,12837.48999999999
TXN0000291,2026-08-27,D009,R001,SUBSCRIPTION,146096.99,156930.51,76272.07,79177.2,69,Completed,10833.520000000019,2905.12999999999
TXN0000292,2025-10-11,D004,R001,SOFTWARE,170545.31,224656.39,82487.84,94518.53,74,Completed,54111.080000000016,12030.690000000002
TXN0000293,2026-06-19,D006,R003,CONSULTING,120939.2,97038.36,114828.19,124060.87,103,Completed,-23900.839999999997,9232.679999999993
TXN0000294,2026-01-22,D003,R003,CONSULTING,127548.58,136915.07,58510.54,70570.47,137,Completed,9366.490000000005,12059.93
TXN0000295,2026-05-31,D002,R001,SOFTWARE,165506.77,155988.0,132545.89,135449.21,159,Completed,-9518.76999999999,2903.319999999978
TXN0000296,2024-12-06,D009,R001,SOFTWARE,159148.99,180610.95,128127.31,145570.35,88,Completed,21461.96000000002,17443.040000000008
TXN0000297,2026-05-22,D005,R002,SUPPORT,74527.01,74614.2,58727.67,64770.94,47,Pending,87.19000000000233,6043.270000000004
TXN0000298,2025-12-23,D006,R003,SUPPORT,88709.81,109723.94,58980.87,62872.19,162,Pending,21014.130000000005,3891.3199999999997
TXN0000299,2024-02-06,D005,R002,SOFTWARE,173936.53,168570.78,127348.85,103085.25,176,Pending,-5365.75,-24263.600000000006
TXN0000300,2024-11-23,D006,R003,SUPPORT,99390.06,82718.39,57867.01,65897.18,12,Completed,-16671.67,8030.169999999991
TXN0000301,2024-12-03,D010,R002,CONSULTING,128790.37,143103.37,92021.99,89822.62,37,Completed,14313.0,-2199.37000000001
TXN0000302,2026-11-01,D004,R001,HARDWARE,135974.55,127180.69,130898.53,147605.61,103,Cancelled,-8793.859999999986,16707.079999999987
TXN0000303,2026-10-07,D001,R001,SUPPORT,103618.04,83556.47,59811.26,56585.73,99,Completed,-20061.569999999992,-3225.529999999999
TXN0000304,2024-08-10,D008,R004,SUBSCRIPTION,206522.82,225303.38,85358.59,88072.68,140,Completed,18780.559999999998,2714.0899999999965
TXN0000305,2025-05-26,D007,R004,HARDWARE,235987.71,239771.42,144438.66,133994.56,34,Completed,3783.710000000021,-10444.100000000006
TXN0000306,2024-08-29,D003,R003,CONSULTING,114546.11,108315.89,78446.1,88769.31,72,Completed,-6230.220000000001,10323.209999999992
TXN0000307,2025-07-08,D008,R004,SUBSCRIPTION,185093.36,189796.84,70617.89,71708.91,130,Completed,4703.4800000000105,1091.020000000004
TXN0000308,2026-07-14,D002,R002,SOFTWARE,196650.61,230718.2,113160.64,135017.41,49,Pending,34067.590000000026,21856.770000000004
TXN0000309,2025-12-12,D002,R002,HARDWARE,236228.82,249235.37,139402.82,140720.69,21,Cancelled,13006.549999999988,1317.8699999999953
TXN0000310,2024-11-18,D009,R001,HARDWARE,263840.39,259129.51,142207.16,138837.92,168,Completed,-4710.880000000005,-3369.2399999999907
TXN0000311,2025-02-15,D006,R003,SOFTWARE,190756.16,194450.52,113352.79,129213.71,40,Completed,3694.359999999986,15860.920000000013
TXN0000312,2024-09-22,D008,R006,CONSULTING,141623.24,97291.54,83482.87,111829.11,161,Completed,-44331.7,28346.240000000005
TXN0000313,2026-07-09,D002,R002,SUPPORT,81317.39,94837.24,62110.91,58701.6,139,Pending,13519.850000000006,-3409.310000000005
TXN0000314,2024-09-13,D007,R004,SOFTWARE,172759.7,130146.57,103852.02,94663.22,86,Completed,-42613.130000000005,-9188.800000000003
TXN0000315,2025-06-12,D008,R004,SUBSCRIPTION,129653.95,143515.15,92964.0,59887.23,37,Cancelled,13861.199999999997,-33076.77
TXN0000316,2026-05-06,D010,R002,SERVICES,137367.88,158365.35,82704.02,63497.28,133,Completed,20997.47,-19206.740000000005
TXN0000317,2024-03-12,D002,R002,HARDWARE,183276.82,158868.73,150530.16,176016.03,46,Completed,-24408.089999999997,25485.869999999995
TXN0000318,2025-04-08,D004,R001,SUBSCRIPTION,165459.95,161273.87,104415.06,95736.48,25,Completed,-4186.080000000016,-8678.580000000002
TXN0000319,2025-07-16,D004,R001,SUBSCRIPTION,174722.63,211249.61,109780.68,112318.76,37,Completed,36526.97999999998,2538.0800000000017
TXN0000321,2025-11-22,D003,R003,SUBSCRIPTION,222523.15,285108.69,87467.24,97942.79,149,Completed,62585.54000000001,10475.549999999988
TXN0000322,2025-06-26,D001,R001,SUPPORT,79913.08,71317.67,56712.55,55496.81,171,Completed,-8595.410000000003,-1215.7400000000052
TXN0000323,2024-03-03,D010,R002,SUPPORT,83045.3,101235.25,48906.7,47745.73,132,Cancelled,18189.949999999997,-1160.969999999994
TXN0000325,2024-02-05,D005,R002,SUPPORT,95170.63,94594.15,66795.96,66936.99,45,Pending,-576.4800000000105,141.02999999999884
TXN0000326,2025-11-27,D007,R004,SERVICES,145372.56,125231.14,74773.22,73350.21,160,Completed,-20141.42,-1423.0099999999948
TXN0000327,2025-08-12,D006,R003,HARDWARE,295287.15,371733.57,143592.67,117582.01,107,Completed,76446.41999999998,-26010.660000000018
TXN0000328,2025-10-15,D006,R003,SOFTWARE,121578.27,128430.44,82119.21,90163.34,66,Pending,6852.169999999998,8044.12999999999
TXN0000329,2024-10-15,D002,R002,SERVICES,127826.86,126629.15,86996.38,79606.07,29,Completed,-1197.7100000000064,-7390.309999999998
TXN0000330,2026-06-05,D005,R002,SUBSCRIPTION,152266.32,150915.08,77166.83,72069.65,68,Completed,-1351.2400000000198,-5097.180000000008
TXN0000331,2025-02-10,D006,R003,SUPPORT,87873.64,72663.54,55676.3,55535.04,53,Completed,-15210.100000000006,-141.26000000000204
TXN0000332,2026-10-18,D008,R004,SUBSCRIPTION,100466.02,110035.05,93156.94,67781.97,83,Pending,9569.029999999999,-25374.97
TXN0000333,2026-01-11,D001,R001,CONSULTING,146445.57,149513.68,79491.43,70282.48,122,Completed,3068.109999999986,-9208.949999999997
TXN0000334,2024-04-13,D004,R001,SOFTWARE,178923.35,174972.53,106337.14,104618.92,77,Pending,-3950.820000000007,-1718.2200000000012
TXN0000335,2026-08-21,D010,R002,SUPPORT,92589.67,96079.72,45956.46,53789.76,78,Cancelled,3490.050000000003,7833.300000000003
TXN0000336,2024-01-10,D001,R001,CONSULTING,110459.89,122090.39,97587.78,93597.34,72,Completed,11630.5,-3990.4400000000023
TXN0000337,2024-04-14,D007,R004,CONSULTING,156330.47,179108.5,72959.43,86368.21,150,Cancelled,22778.03,13408.780000000013
TXN0000338,2024-05-30,D004,R001,HARDWARE,251422.15,260508.56,104434.06,116190.65,103,Cancelled,9086.410000000003,11756.589999999997
TXN0000339,2024-08-31,D008,R004,HARDWARE,176797.73,174087.03,135469.11,123734.85,37,Completed,-2710.7000000000116,-11734.25999999998
TXN0000340,2026-01-18,D007,R004,HARDWARE,271888.23,257073.97,177379.86,151420.23,41,Completed,-14814.25999999998,-25959.629999999976
TXN0000341,2024-03-23,D010,R002,SUBSCRIPTION,187787.73,187618.73,113264.39,112007.68,16,Completed,-169.0,-1256.7100000000064
TXN0000342,2026-11-29,D003,R003,CONSULTING,106783.92,109515.34,81156.58,58452.26,121,Completed,2731.4199999999983,-22704.32
TXN0000343,2025-02-11,D010,R002,SERVICES,129003.08,91432.96,83509.31,87274.52,161,Completed,-37570.119999999995,3765.2100000000064
TXN0000344,2025-04-09,D003,R003,SUBSCRIPTION,176154.48,148907.18,85745.08,110266.86,156,Completed,-27247.300000000017,24521.78
TXN0000345,2026-09-30,D009,R001,SUBSCRIPTION,193785.99,247359.33,95322.85,95028.17,149,Completed,53573.34,-294.68000000000757
TXN0000346,2025-09-11,D008,R004,HARDWARE,157793.3,173039.44,118858.99,117537.46,177,Completed,15246.140000000014,-1321.5299999999988
TXN0000347,2024-02-24,D007,R004,SUPPORT,100336.43,97500.41,59407.43,56853.42,157,Pending,-2836.0199999999895,-2554.010000000002
TXN0000348,2025-11-04,D005,R002,SUBSCRIPTION,155157.46,130077.34,83201.9,110854.94,18,Cancelled,-25080.119999999995,27653.040000000008
TXN0000349,2026-02-17,D008,R004,SUPPORT,72621.56,63512.53,57105.37,59331.43,42,Completed,-9109.029999999999,2226.0599999999977
TXN0000350,2024-08-13,D001,R001,SUPPORT,107835.55,112630.56,72233.46,70555.7,53,Completed,4795.009999999995,-1677.7600000000093
TXN0000351,2026-04-25,D008,R004,SERVICES,206637.45,191527.4,64559.6,85517.64,57,Pending,-15110.050000000017,20958.04
TXN0000352,2024-07-05,D009,R001,CONSULTING,149430.19,138821.41,77191.48,87726.89,40,Cancelled,-10608.779999999999,10535.410000000003
